duration,campaign,age
0.053477023180154536,0.10909090909090907,0
0.014030093533956893,0.03636363636363636,0
0.016470109800732005,0.0,1
0.053477023180154536,0.0,0
0.05571370475803172,0.0,0
0.16266775111834078,0.07272727272727272,0
0.2332248881659211,0.01818181818181818,0
0.01667344448962993,0.07272727272727272,0
0.01972346482309882,0.03636363636363636,0
0.017486783245221633,0.03636363636363636,0
0.08377389182594551,0.0,0
0.09821065473769824,0.07272727272727272,1
0.10370069133794226,0.03636363636363636,0
0.02175681171207808,0.0,0
0.052257015046766976,0.0,1
0.03944692964619764,0.03636363636363636,0
0.028060187067913786,0.05454545454545454,1
0.04351362342415616,0.03636363636363636,0
0.01708011386742578,0.01818181818181818,0
0.07869052460349736,0.16363636363636364,0
0.021960146400976006,0.05454545454545454,0
0.018096787311915413,0.0,1
0.07076047173647824,0.0,1
0.03924359495729971,0.01818181818181818,0
0.08499389995933306,0.01818181818181818,1
0.08865392435949573,0.0,1
0.016266775111834077,0.0,1
0.10207401382675885,0.03636363636363636,0
0.028060187067913786,0.09090909090909091,1
0.033753558357055714,0.03636363636363636,0
0.019926799511996746,0.0,0
0.024400162667751118,0.0,0
0.04371695811305409,0.03636363636363636,0
0.018503456689711265,0.0,0
0.032533550223668155,0.0,1
0.034363562423749494,0.0,1
0.04920699471329809,0.03636363636363636,0
0.013623424156161041,0.01818181818181818,1
0.049816998779991864,0.0,0
0.03883692557950386,0.03636363636363636,0
0.03578690524603497,0.01818181818181818,0
0.06303375355835705,0.0,0
0.023180154534363562,0.01818181818181818,1
0.10695404636030907,0.0,0
0.08113054087027247,0.03636363636363636,0
0.05185034566897113,0.0,0
0.06445709638064254,0.01818181818181818,1
0.026636844245628302,0.01818181818181818,0
0.048800325335502236,0.0,1
0.0026433509556730377,0.16363636363636364,0
0.03355022366815779,0.03636363636363636,1
0.4054493696624644,0.01818181818181818,0
0.044733631557543715,0.03636363636363636,0
0.0994306628710858,0.01818181818181818,1
0.011590077267181781,0.0,0
0.0422936152907686,0.0,0
0.16185441236274908,0.05454545454545454,0
0.057950386335908904,0.01818181818181818,1
0.013013420089467263,0.0,0
0.03761691744611631,0.01818181818181818,0
0.03904026026840179,0.0,0
0.025213501423342822,0.0,0
0.02541683611224075,0.0,0
0.06445709638064254,0.0,0
0.021553477023180154,0.09090909090909091,1
0.028060187067913786,0.0,1
0.04371695811305409,0.01818181818181818,0
0.010166734444896299,0.01818181818181818,1
0.04554697031313542,0.0,0
0.027653517690117934,0.0,0
0.0351769011793412,0.01818181818181818,0
0.028466856445709638,0.03636363636363636,1
0.054493696624644164,0.0,1
0.4938999593330622,0.0,0
0.05957706384709231,0.34545454545454546,1
0.004880032533550223,0.49090909090909085,0
0.030703538023586822,0.01818181818181818,0
0.12972753151687677,0.0,0
0.01870679137860919,0.0,1
0.017486783245221633,0.0,0
0.06486376575843839,0.0,1
0.018300122000813338,0.0,1
0.07096380642537617,0.01818181818181818,1
0.021553477023180154,0.05454545454545454,1
0.03802358682391216,0.0,0
0.015860105734038225,0.0,1
0.11752745018300122,0.0,0
0.05896705978039853,0.0,0
0.05835705571370476,0.0,0
0.013623424156161041,0.03636363636363636,1
0.03965026433509557,0.0,0
0.007930052867019113,0.03636363636363636,1
0.0030500203334688897,0.45454545454545453,0
0.03538023586823912,0.0,0
0.08845058967059781,0.05454545454545454,1
0.04453029686864579,0.0,0
0.04676697844652298,0.0,2
0.015453436356242375,0.01818181818181818,0
0.032533550223668155,0.05454545454545454,0
0.09597397315982106,0.0,0
0.0034566897112647418,0.07272727272727272,0
0.02623017486783245,0.03636363636363636,0
0.03965026433509557,0.0,0
0.07543716958113054,0.01818181818181818,1
0.134607564050427,0.05454545454545454,0
0.025620170801138674,0.0,0
0.02379015860105734,0.03636363636363636,0
0.014436762911752745,0.05454545454545454,0
0.03965026433509557,0.0,0
0.11468076453843025,0.01818181818181818,1
0.1407076047173648,0.0,0
0.037820252135014235,0.05454545454545454,0
0.0010166734444896298,0.0,1
0.049410329402196015,0.0,0
0.09434729564863766,0.0,0
0.05652704351362342,0.01818181818181818,0
0.04676697844652298,0.0,0
0.02826352175681171,0.07272727272727272,1
0.0075233834892232615,0.21818181818181817,1
0.015250101667344449,0.0,1
0.014640097600650671,0.01818181818181818,0
0.036600244001626675,0.01818181818181818,0
0.05429036193574624,0.01818181818181818,0
0.03639690931272875,0.0,0
0.13643757625050834,0.0,0
0.05185034566897113,0.0,0
0.04920699471329809,0.01818181818181818,0
0.05896705978039853,0.07272727272727272,1
0.1165107767385116,0.10909090909090907,0
0.02175681171207808,0.03636363636363636,0
0.041683611224074824,0.05454545454545454,1
0.08906059373729158,0.01818181818181818,0
0.16287108580723872,0.07272727272727272,1
0.02379015860105734,0.0,0
0.004880032533550223,0.01818181818181818,0
0.08174054493696624,0.3818181818181818,0
0.03538023586823912,0.0,1
0.01728344855632371,0.03636363636363636,0
0.00854005693371289,0.03636363636363636,0
0.048190321268808456,0.0,1
0.021553477023180154,0.0,1
0.0034566897112647418,0.6545454545454545,0
0.018910126067507117,0.05454545454545454,1
0.1134607564050427,0.21818181818181817,0
0.045953639690931275,0.0,0
0.06283041886945913,0.01818181818181818,0
0.09638064253761691,0.01818181818181818,0
0.04717364782431883,0.01818181818181818,0
0.16754778365189102,0.0,1
0.00854005693371289,0.03636363636363636,0
0.050020333468889795,0.03636363636363636,1
0.010980073200488003,0.05454545454545454,1
0.018910126067507117,0.0,1
0.007930052867019113,0.0,0
0.12261081740544937,0.0,0
0.018300122000813338,0.0,0
0.034363562423749494,0.03636363636363636,0
0.040056933712891415,0.03636363636363636,1
0.029483529890199266,0.01818181818181818,1
0.06689711264741764,0.01818181818181818,1
0.09333062220414802,0.0,0
0.07706384709231395,0.01818181818181818,1
0.02480683204554697,0.10909090909090907,0
0.0030500203334688897,0.0,0
0.027246848312322082,0.0,0
0.03741358275721838,0.0,1
0.010980073200488003,0.2545454545454545,1
0.1893045953639691,0.05454545454545454,0
0.027450183001220006,0.05454545454545454,0
0.13094753965026434,0.0,0
0.10268401789345262,0.10909090909090907,1
0.16551443676291175,0.0,1
0.05571370475803172,0.01818181818181818,0
0.03538023586823912,0.0,0
0.02277348515656771,0.01818181818181818,1
0.24766165107767385,0.03636363636363636,0
0.07076047173647824,0.0,0
0.11956079707198047,0.03636363636363636,0
0.011996746644977633,0.0,0
0.004066693777958519,0.0,0
0.07177714518096787,0.01818181818181818,0
0.025213501423342822,0.01818181818181818,0
0.009963399755998373,0.10909090909090907,0
0.012403416022773485,0.0,1
0.010370069133794225,0.05454545454545454,0
0.02277348515656771,0.0,0
0.08865392435949573,0.0,0
0.09190727938186255,0.0,0
0.03395689304595364,0.14545454545454545,2
0.021960146400976006,0.07272727272727272,1
0.07055713704758032,0.01818181818181818,1
0.02785685237901586,0.03636363636363636,0
0.0211468076453843,0.09090909090909091,0
0.11142740951606343,0.0,0
0.0571370475803172,0.01818181818181818,0
0.004066693777958519,0.09090909090909091,0
0.03822692151281008,0.10909090909090907,1
0.02623017486783245,0.0,0
0.02175681171207808,0.01818181818181818,1
0.04270028466856446,0.0,0
0.01769011793411956,0.03636363636363636,0
0.03924359495729971,0.03636363636363636,0
0.016063440422936153,0.01818181818181818,2
0.08438389589263928,0.01818181818181818,0
0.017486783245221633,0.01818181818181818,1
0.022366815778771858,0.07272727272727272,1
0.032126880845872306,0.16363636363636364,1
0.020130134200894673,0.0,0
0.0156567710451403,0.07272727272727272,0
0.04453029686864579,0.0,0
0.018096787311915413,0.0,1
0.023180154534363562,0.03636363636363636,0
0.07462383082553883,0.09090909090909091,0
0.04493696624644164,0.0,0
0.09007726718178122,0.01818181818181818,1
0.01769011793411956,0.07272727272727272,1
0.028466856445709638,0.03636363636363636,1
0.026026840178934526,0.0,0
0.032736884912566086,0.01818181818181818,1
0.28426189507930055,0.0,1
0.019520130134200894,0.01818181818181818,0
0.02480683204554697,0.0,0
0.06222041480276535,0.03636363636363636,1
0.03294021960146401,0.01818181818181818,0
0.1041073607157381,0.1818181818181818,1
0.05957706384709231,0.01818181818181818,0
0.09272061813745425,0.0,1
0.07889385929239529,0.03636363636363636,1
0.009150061000406669,0.01818181818181818,1
0.12057747051647011,0.0,0
0.02541683611224075,0.01818181818181818,0
0.14030093533956892,0.03636363636363636,0
0.10553070353802359,0.14545454545454545,1
0.03172021146807645,0.10909090909090907,0
0.005490036600244001,0.05454545454545454,0
0.03355022366815779,0.0,0
0.10024400162667751,0.01818181818181818,0
0.04798698657991053,0.01818181818181818,0
0.009760065067100447,0.0,1
0.032126880845872306,0.03636363636363636,0
0.041276941846278975,0.0,0
0.10390402602684018,0.0,0
0.03538023586823912,0.01818181818181818,0
0.04331028873525823,0.01818181818181818,1
0.033753558357055714,0.0,0
0.0422936152907686,0.0,0
0.038430256201708014,0.0,0
0.09251728344855632,0.01818181818181818,1
0.13440422936152907,0.0,0
0.09455063033753558,0.05454545454545454,1
0.007930052867019113,0.01818181818181818,0
0.05978039853599024,0.0,0
0.23688491256608377,0.05454545454545454,0
0.03822692151281008,0.01818181818181818,0
0.19987799918666124,0.05454545454545454,0
0.00955673037820252,0.0,0
0.036193574623830826,0.07272727272727272,1
0.03395689304595364,0.0,0
0.053477023180154536,0.01818181818181818,1
0.04371695811305409,0.0,0
0.1598210654737698,0.0,0
0.0211468076453843,0.0,0
0.045953639690931275,0.0,0
0.06079707198047987,0.03636363636363636,0
0.027653517690117934,0.0,0
0.004880032533550223,0.21818181818181817,0
0.030703538023586822,0.01818181818181818,0
0.013826758845058967,0.03636363636363636,0
0.03822692151281008,0.01818181818181818,0
0.02826352175681171,0.01818181818181818,1
0.027653517690117934,0.0,0
0.02277348515656771,0.07272727272727272,0
0.02623017486783245,0.0,1
0.028466856445709638,0.01818181818181818,0
0.023180154534363562,0.0,0
0.03639690931272875,0.0,1
0.022163481089873933,0.0,0
0.02175681171207808,0.0,0
0.029686864579097194,0.09090909090909091,1
0.11386742578283855,0.05454545454545454,1
0.0571370475803172,0.01818181818181818,1
0.08255388369255795,0.01818181818181818,1
0.048800325335502236,0.01818181818181818,0
0.03538023586823912,0.01818181818181818,1
0.01870679137860919,0.0,0
0.2549816998779992,0.03636363636363636,0
0.011183407889385929,0.07272727272727272,1
0.14192761285075234,0.01818181818181818,0
0.017486783245221633,0.01818181818181818,1
0.06242374949166328,0.0,1
0.0058967059780398534,0.0,0
0.033143554290361935,0.0,2
0.05490036600244001,0.07272727272727272,0
0.02785685237901586,0.05454545454545454,1
0.021553477023180154,0.03636363636363636,1
0.02135014233428223,0.01818181818181818,1
0.022366815778771858,0.01818181818181818,0
0.07543716958113054,0.01818181818181818,0
0.027246848312322082,0.05454545454545454,0
0.008946726311508743,0.01818181818181818,0
0.020943472956486377,0.03636363636363636,1
0.07238714924766165,0.01818181818181818,0
0.03477023180154534,0.0,0
0.37291581943879626,0.0,0
0.02684017893452623,0.0,1
0.1368442456283042,0.0,1
0.045953639690931275,0.05454545454545454,1
0.05205368035786905,0.01818181818181818,0
0.021960146400976006,0.0,0
0.01911346075640504,0.0,0
0.014640097600650671,0.0,1
0.0030500203334688897,0.10909090909090907,0
0.03029686864579097,0.0,0
0.020943472956486377,0.03636363636363636,0
0.01728344855632371,0.0,2
0.06954046360309069,0.0,0
0.012810085400569337,0.0,0
0.0516470109800732,0.01818181818181818,0
0.0071167141114274095,0.0,0
0.048800325335502236,0.03636363636363636,0
0.1307442049613664,0.0,0
0.19296461976413176,0.01818181818181818,1
0.028060187067913786,0.01818181818181818,1
0.4987799918666124,0.01818181818181818,0
0.18259455063033753,0.10909090909090907,1
0.0978039853599024,0.01818181818181818,0
0.04758031720211468,0.0,0
0.04839365595770639,0.01818181818181818,0
0.04107360715738105,0.03636363636363636,1
0.03477023180154534,0.0,0
0.03741358275721838,0.0,0
0.02480683204554697,0.0,0
0.033143554290361935,0.0,0
0.029076860512403414,0.01818181818181818,0
0.04371695811305409,0.03636363636363636,0
0.06018706791378609,0.0,1
0.04026026840178935,0.01818181818181818,0
0.0634404229361529,0.0,0
0.0313135420902806,0.0,0
0.051037006913379424,0.01818181818181818,0
0.016266775111834077,0.0,0
0.026433509556730378,0.0,1
0.051037006913379424,0.0,0
0.022976819845465637,0.0,0
0.04310695404636031,0.0,0
0.09109394062627084,0.0,0
0.036803578690524606,0.0,0
0.048800325335502236,0.0,0
0.04493696624644164,0.01818181818181818,0
0.018096787311915413,0.03636363636363636,1
0.06547376982513217,0.0,1
0.06242374949166328,0.0,1
0.01972346482309882,0.09090909090909091,0
0.010980073200488003,0.05454545454545454,0
0.0626270841805612,0.0,0
0.027043513623424154,0.0,0
0.02338348922326149,0.01818181818181818,0
0.11020740138267589,0.03636363636363636,1
0.20170801138674258,0.07272727272727272,0
0.07055713704758032,0.0,0
0.02277348515656771,0.12727272727272726,0
0.01911346075640504,0.03636363636363636,0
0.02277348515656771,0.01818181818181818,0
0.0028466856445709637,0.03636363636363636,0
0.03965026433509557,0.01818181818181818,0
0.0014233428222854819,0.09090909090909091,0
0.03904026026840179,0.03636363636363636,0
0.021553477023180154,0.0,0
0.06079707198047987,0.03636363636363636,1
0.057543716958113056,0.01818181818181818,1
0.021553477023180154,0.0,1
0.053883692557950384,0.0,0
0.0461569743798292,0.0,1
0.06384709231394876,0.01818181818181818,0
0.040056933712891415,0.0,0
0.036600244001626675,0.01818181818181818,0
0.034363562423749494,0.01818181818181818,1
0.012403416022773485,0.0,1
0.045953639690931275,0.0,1
0.020943472956486377,0.0,0
0.0469703131354209,0.01818181818181818,1
0.03822692151281008,0.0,0
0.01667344448962993,0.01818181818181818,2
0.016876779178527857,0.01818181818181818,0
0.026636844245628302,0.01818181818181818,0
0.15839772265148433,0.01818181818181818,0
0.017893452623017485,0.07272727272727272,1
0.05571370475803172,0.03636363636363636,1
0.2681984546563644,0.01818181818181818,0
0.19845465636437576,0.0,1
0.04392029280195201,0.0,0
0.06120374135827572,0.0,1
0.028466856445709638,0.0,0
0.0038633590890605938,0.23636363636363633,1
0.3204554697031313,0.03636363636363636,0
0.01667344448962993,0.05454545454545454,0
0.012606750711671411,0.0,0
0.0034566897112647418,0.12727272727272726,1
0.06364375762505084,0.03636363636363636,1
0.018503456689711265,0.0,0
0.05530703538023587,0.05454545454545454,0
0.01911346075640504,0.07272727272727272,0
0.16266775111834078,0.01818181818181818,0
0.03904026026840179,0.12727272727272726,0
0.04209028060187068,0.0,0
0.0030500203334688897,0.19999999999999998,1
0.09109394062627084,0.0,0
0.08560390402602684,0.0,0
0.14253761691744612,0.0,0
0.02135014233428223,0.03636363636363636,0
0.04026026840178935,0.0,0
0.054493696624644164,0.0,1
0.07686051240341603,0.0,0
0.041683611224074824,0.03636363636363636,0
0.013420089467263115,0.01818181818181818,0
0.02175681171207808,0.01818181818181818,0
0.1604310695404636,0.0,0
0.020943472956486377,0.0,0
0.03029686864579097,0.03636363636363636,0
0.3535990239934933,0.07272727272727272,0
0.01667344448962993,0.05454545454545454,0
0.06872712484749899,0.0,1
0.03904026026840179,0.09090909090909091,1
0.029076860512403414,0.0,0
0.0067100447336315575,0.0,0
0.027043513623424154,0.01818181818181818,1
0.03334688897925986,0.0,0
0.0469703131354209,0.01818181818181818,0
0.014436762911752745,0.07272727272727272,0
0.033753558357055714,0.0,0
0.04737698251321675,0.0,0
0.06364375762505084,0.03636363636363636,0
0.01870679137860919,0.0,0
0.03761691744611631,0.0,0
0.049816998779991864,0.14545454545454545,0
0.04046360309068727,0.0,0
0.030703538023586822,0.03636363636363636,0
0.17263115087433917,0.0,0
0.015250101667344449,0.01818181818181818,0
0.023993493289955266,0.0,0
0.030500203334688898,0.05454545454545454,0
0.034363562423749494,0.0,1
0.016063440422936153,0.01818181818181818,0
0.061000406669377796,0.0,1
0.014640097600650671,0.0,0
0.057950386335908904,0.0,0
0.022163481089873933,0.0,0
0.018096787311915413,0.05454545454545454,1
0.06588043920292802,0.0,1
0.03416022773485156,0.0,0
0.07869052460349736,0.01818181818181818,1
0.019520130134200894,0.03636363636363636,0
0.28243188287921916,0.10909090909090907,0
0.016063440422936153,0.01818181818181818,0
0.036600244001626675,0.05454545454545454,0
0.029076860512403414,0.01818181818181818,1
0.011183407889385929,0.0,0
0.02541683611224075,0.03636363636363636,0
0.05835705571370476,0.0,0
0.02175681171207808,0.03636363636363636,0
0.023180154534363562,0.05454545454545454,1
0.04249694997966653,0.0,0
0.05408702724684831,0.09090909090909091,1
0.02684017893452623,0.0,0
0.12057747051647011,0.01818181818181818,0
0.03802358682391216,0.01818181818181818,0
0.013826758845058967,0.01818181818181818,0
0.03639690931272875,0.0,2
0.03639690931272875,0.05454545454545454,1
0.03294021960146401,0.0,0
0.0414802765351769,0.03636363636363636,1
0.018300122000813338,0.1818181818181818,0
0.10837738918259456,0.0,0
0.04351362342415616,0.01818181818181818,0
0.0821472143147621,0.01818181818181818,1
0.011590077267181781,0.0,0
0.0028466856445709637,0.01818181818181818,0
0.1886945912972753,0.0,0
0.07604717364782432,0.09090909090909091,0
0.03639690931272875,0.01818181818181818,0
0.030703538023586822,0.0,0
0.05022366815778772,0.01818181818181818,1
0.011183407889385929,0.01818181818181818,0
0.026026840178934526,0.03636363636363636,0
0.10593737291581944,0.0,0
0.19682797885319236,0.0,1
0.022163481089873933,0.03636363636363636,1
0.1464009760065067,0.01818181818181818,1
0.011183407889385929,0.0,0
0.01769011793411956,0.01818181818181818,0
0.023586823912159414,0.0,0
0.0258235054900366,0.01818181818181818,0
0.028466856445709638,0.1818181818181818,0
0.06364375762505084,0.01818181818181818,1
0.16083773891825945,0.01818181818181818,0
0.013826758845058967,0.01818181818181818,0
0.04331028873525823,0.0,0
0.04758031720211468,0.0,0
0.04554697031313542,0.01818181818181818,1
0.0508336722244815,0.0,0
0.03395689304595364,0.0,1
0.057543716958113056,0.2727272727272727,0
0.04331028873525823,0.0,0
0.02623017486783245,0.05454545454545454,1
0.005490036600244001,0.14545454545454545,0
0.09536396909312729,0.01818181818181818,0
0.11061407076047174,0.0,1
0.029483529890199266,0.0,1
0.008743391622610817,0.0,1
0.0845872305815372,0.0,0
0.02887352582350549,0.03636363636363636,0
0.0077267181781211875,0.0,0
0.1392842618950793,0.01818181818181818,0
0.013420089467263115,0.0,0
0.019926799511996746,0.01818181818181818,1
0.10268401789345262,0.03636363636363636,0
0.017893452623017485,0.0,1
0.03558357055713705,0.07272727272727272,1
0.10431069540463603,0.0,1
0.057543716958113056,0.05454545454545454,1
0.0516470109800732,0.0,0
0.05063033753558357,0.01818181818181818,0
0.04209028060187068,0.05454545454545454,0
0.07218381455876373,0.0,0
0.022570150467669785,0.0,0
0.025620170801138674,0.03636363636363636,0
0.022366815778771858,0.0,1
0.005490036600244001,0.0,0
0.04107360715738105,0.0,1
0.041683611224074824,0.01818181818181818,0
0.08011386742578283,0.16363636363636364,0
0.027246848312322082,0.03636363636363636,0
0.0022366815778771857,0.12727272727272726,0
0.011996746644977633,0.07272727272727272,0
0.04554697031313542,0.0,0
0.03741358275721838,0.01818181818181818,0
0.022976819845465637,0.01818181818181818,0
0.012403416022773485,0.10909090909090907,1
0.09495729971533143,0.01818181818181818,1
0.0774705164701098,0.0,1
0.026026840178934526,0.0,1
0.0063033753558357055,0.0,0
0.025620170801138674,0.01818181818181818,0
0.016266775111834077,0.01818181818181818,1
0.008336722244814965,0.0,1
0.054493696624644164,0.0,0
0.040666937779585195,0.03636363636363636,0
0.018096787311915413,0.01818181818181818,1
0.11915412769418463,0.0,0
0.08662057747051646,0.14545454545454545,0
0.04859699064660431,0.0,0
0.034363562423749494,0.0,0
0.10451403009353395,0.01818181818181818,0
0.018096787311915413,0.07272727272727272,0
0.1049206994713298,0.0,0
0.03985359902399349,0.01818181818181818,0
0.020536803578690525,0.07272727272727272,0
0.013013420089467263,0.01818181818181818,1
0.031110207401382674,0.0,0
0.07381049206994714,0.10909090909090907,0
0.027043513623424154,0.05454545454545454,1
0.053883692557950384,0.0,0
0.005083367222448149,0.01818181818181818,1
0.025213501423342822,0.07272727272727272,1
0.05835705571370476,0.0,0
0.040666937779585195,0.0,0
0.017486783245221633,0.03636363636363636,1
0.026026840178934526,0.01818181818181818,1
0.027450183001220006,0.01818181818181818,0
0.015046766978446523,0.0,0
0.20557137047580318,0.01818181818181818,1
0.018096787311915413,0.0,1
0.025213501423342822,0.01818181818181818,0
0.07401382675884506,0.21818181818181817,1
0.019520130134200894,0.0,1
0.04026026840178935,0.0,0
0.0069133794225294835,0.09090909090909091,0
0.013216754778365189,0.0,0
0.045343635624237495,0.0,1
0.03822692151281008,0.03636363636363636,1
0.04290361935746238,0.0,0
0.04656364375762505,0.01818181818181818,0
0.01057340382269215,0.05454545454545454,0
0.01667344448962993,0.09090909090909091,0
0.0061000406669377795,0.01818181818181818,0
0.13257421716144774,0.01818181818181818,0
0.04961366409109394,0.0,0
0.015453436356242375,0.01818181818181818,0
0.0075233834892232615,0.01818181818181818,0
0.01057340382269215,0.01818181818181818,0
0.036803578690524606,0.0,0
0.03700691337942253,0.0,0
0.02135014233428223,0.0,1
0.031516876779178526,0.0,0
0.027246848312322082,0.0,0
0.13664091093940625,0.01818181818181818,1
0.0618137454249695,0.01818181818181818,1
0.03741358275721838,0.03636363636363636,0
0.3161854412362749,0.01818181818181818,0
0.02541683611224075,0.01818181818181818,0
0.06893045953639691,0.01818181818181818,0
0.06588043920292802,0.01818181818181818,1
0.03334688897925986,0.07272727272727272,1
0.16531110207401384,0.0,0
0.17710451403009353,0.0,1
0.01931679544530297,0.0,0
0.008336722244814965,0.0,0
0.013216754778365189,0.01818181818181818,0
0.027450183001220006,0.03636363636363636,0
0.04046360309068727,0.0,0
0.03090687271248475,0.01818181818181818,1
0.033143554290361935,0.0,0
0.036803578690524606,0.01818181818181818,1
0.04453029686864579,0.0,1
0.03090687271248475,0.0,1
0.04717364782431883,0.0,1
0.20475803172021145,0.01818181818181818,0
0.2379015860105734,0.0,0
0.03233021553477023,0.0,1
0.05957706384709231,0.0,0
0.11366409109394063,0.0,0
0.019520130134200894,0.0,0
0.08865392435949573,0.01818181818181818,0
0.012810085400569337,0.01818181818181818,0
0.032126880845872306,0.03636363636363636,1
0.17710451403009353,0.07272727272727272,0
0.016470109800732005,0.01818181818181818,0
0.0508336722244815,0.01818181818181818,0
0.016470109800732005,0.03636363636363636,2
0.022163481089873933,0.12727272727272726,0
0.05063033753558357,0.01818181818181818,0
0.4123627490849939,0.0,0
0.03090687271248475,0.0,0
0.030093533956893046,0.01818181818181818,0
0.036193574623830826,0.01818181818181818,1
0.02175681171207808,0.03636363636363636,1
0.11956079707198047,0.0,0
0.06791378609190728,0.05454545454545454,1
0.08153721024806831,0.0,0
0.09048393655957707,0.01818181818181818,0
0.09556730378202521,0.01818181818181818,1
0.05815372102480683,0.01818181818181818,0
0.053477023180154536,0.01818181818181818,0
0.028466856445709638,0.0,0
0.040056933712891415,0.0,1
0.013826758845058967,0.0,1
0.1642944286295242,0.07272727272727272,0
0.05571370475803172,0.0,0
0.016266775111834077,0.0,1
0.0026433509556730377,0.09090909090909091,0
0.018503456689711265,0.0,1
0.03172021146807645,0.09090909090909091,0
0.03863359089060594,0.01818181818181818,0
0.015046766978446523,0.10909090909090907,0
0.05998373322488817,0.01818181818181818,1
0.07177714518096787,0.01818181818181818,0
0.021553477023180154,0.01818181818181818,1
0.050427002846685644,0.0,1
0.2559983733224888,0.09090909090909091,0
0.030500203334688898,0.0,0
0.010166734444896299,0.01818181818181818,1
0.009353395689304595,0.0,0
0.020333468889792598,0.0,0
0.03822692151281008,0.0,1
0.08072387149247662,0.01818181818181818,0
0.0524603497356649,0.01818181818181818,1
0.06954046360309069,0.0,1
0.10024400162667751,0.16363636363636364,0
0.016266775111834077,0.03636363636363636,0
0.0211468076453843,0.03636363636363636,1
0.11142740951606343,0.0,1
0.03802358682391216,0.01818181818181818,0
0.0069133794225294835,0.0,1
0.07340382269215127,0.03636363636363636,0
0.08824725498169987,0.01818181818181818,0
0.036600244001626675,0.03636363636363636,0
0.036193574623830826,0.05454545454545454,1
0.1964213094753965,0.0,1
0.07787718584790565,0.01818181818181818,1
0.01870679137860919,0.0,0
0.014233428222854819,0.0,1
0.016266775111834077,0.0,0
0.012606750711671411,0.01818181818181818,0
0.0028466856445709637,0.07272727272727272,1
0.041683611224074824,0.0,0
0.013623424156161041,0.09090909090909091,1
0.05896705978039853,0.0,1
0.03172021146807645,0.0,0
0.020943472956486377,0.0,1
0.01667344448962993,0.0,0
0.06405042700284669,0.01818181818181818,1
0.03700691337942253,0.07272727272727272,1
0.03883692557950386,0.03636363636363636,1
0.04656364375762505,0.01818181818181818,1
0.0931272875152501,0.0,0
0.07604717364782432,0.03636363636363636,0
